"","X","Y","OBJECTID","ADD_ID_HC","ANUMBER","ANUMBERSUF","ST_PRE_MOD","ST_PRE_DIR","ST_PRE_TYP","ST_NAME","ST_POS_TYP","ST_POS_DIR","ST_POS_MOD","SUB_AD_TYP","SUB_AD_ID","CONCAT_AD","MUNI_NAME","ZIP","ZIP4","LANDMARK_1","LANDMARK_2","FLR_LVL","ADD_TYPE","LONGITUDE","LATITUDE","PID","GlobalID","number"
"3886",480513.0884,4976577.8623,277861,80569,3313,NA,NA,NA,NA,"Cedar","Avenue","South",NA,NA,NA,"3313 Cedar Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.247,44.9424,"0102824230148","{4965C49C-93ED-41C5-84C0-4DE51A703A24}","3"
"3887",481762.1656,4986126.301,277888,81325,3323,NA,NA,NA,NA,"Arthur","Street","Northeast",NA,NA,NA,"3323 Arthur Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2315,45.0284,"0102924140158","{7071E0F9-754F-47E5-8526-C27A0A528F22}","3"
"3888",481315.1068,4976373.4529,277922,122656,3423,NA,NA,NA,NA,"24th","Avenue","South",NA,NA,NA,"3423 24th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2368,44.9406,"0102824420068","{6AD748AD-A9D5-4AD2-ACFF-B1C47A6277B7}","3"
"3889",480513.4694,4976492.9848,277943,83490,3333,NA,NA,NA,NA,"Cedar","Avenue","South",NA,NA,NA,"3333 Cedar Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.247,44.9416,"0102824230157","{D3FD4FC6-3A56-475E-8E4F-375E470CBE2C}","3"
"3890",480549.4334,4986179.2976,277967,123364,3343,NA,NA,NA,NA,"Central","Avenue","Northeast",NA,NA,NA,"3343 Central Avenue Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2469,45.0288,"0102924230105","{9E1EB328-5CB0-4099-B62B-D6C3457A87F8}","3"
"3891",480845.848,4985924.2119,278011,89886,3223,NA,NA,NA,NA,"Taylor","Street","Northeast",NA,NA,NA,"3223 Taylor Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2431,45.0265,"0102924320018","{5147D7C5-1A79-465F-AF05-2D5EC1775B9B}","3"
"3892",480407.2368,4976876.9309,278036,121070,3143,NA,NA,NA,NA,"18th","Avenue","South",NA,NA,NA,"3143 18th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2484,44.9451,"0202824110097","{BCDA1299-408D-4C3F-B0E2-9D4A27A85452}","3"
"3893",479012.5432,4976152.1638,278068,87874,3533,NA,NA,NA,NA,"Oakland","Avenue",NA,NA,NA,NA,"3533 Oakland Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.266,44.9385,"0202824320200","{E2F47498-2286-4906-9840-CD74A8CBDC12}","3"
"3894",480313.9573,4975752.2773,278077,86119,3733,NA,NA,NA,NA,"17th","Avenue","South",NA,NA,NA,"3733 17th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2495,44.9349,"0202824440135","{BB1F5003-B0A0-40BB-98AA-9F4B5A19F7A2}","3"
"3895",479121.5092,4975775.6449,278117,91586,3723,NA,NA,NA,NA,"Park","Avenue",NA,NA,NA,NA,"3723 Park Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2646,44.9351,"0202824330077","{0CCB8D33-395C-4BD5-B4DE-609B0A8BF6CD}","3"
"3896",477833.262,4975721.0821,278161,91309,3743,NA,NA,NA,NA,"Pillsbury","Avenue",NA,NA,NA,NA,"3743 Pillsbury Avenue","Minneapolis",55409,NA,NA,NA,0,"Centroid",-93.2809,44.9346,"0302824340138","{EF454D85-77AB-4FA8-B6D8-799FC2294D30}","3"
"3897",478836.2274,4977224.1973,278182,131094,513,NA,NA,NA,NA,"Lake","Street","East",NA,NA,NA,"513 Lake Street East","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2683,44.9481,"0302824110075","{F25DB55D-3910-4823-BF7F-71B6CADEE146}","3"
"3898",478406.8025,4976016.8706,278208,103431,3613,NA,NA,NA,NA,"2nd","Avenue","South",NA,NA,NA,"3613 2nd Avenue South","Minneapolis",55409,NA,NA,NA,0,"Centroid",-93.2737,44.9373,"0302824430187","{2F1C7B56-51A2-4CF5-B434-06C781D9DB4C}","3"
"3899",477090.4934,4976352.3652,278215,104711,3433,NA,NA,NA,NA,"Bryant","Avenue","South",NA,NA,NA,"3433 Bryant Avenue South","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2904,44.9402,"0402824410074","{5E86A5D5-A5A3-4EAE-B505-7DDE71F05DB7}","3"
"3900",476697.8024,4977124.6849,278230,146618,3033,NA,NA,NA,NA,"Fremont","Avenue","South",NA,NA,NA,"3033 Fremont Avenue South","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2954,44.9472,"0402824120035","{D917033A-0CF7-4E4B-B74B-F95B1630B6C4}","3"
"3901",478826.0087,4985347.0164,278257,101600,2923,NA,NA,NA,NA,"California","Street","Northeast",NA,NA,NA,"2923 California Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2688,45.0213,"0302924440116","{9E1592C2-4EF5-48C9-9DEC-FC1FED054336}","3"
"3902",478610.9847,4975956.5472,278258,99301,3633,NA,NA,NA,NA,"Clinton","Avenue",NA,NA,NA,NA,"3633 Clinton Avenue","Minneapolis",55409,NA,NA,NA,0,"Centroid",-93.2711,44.9367,"0302824440081","{4D8B5155-7854-4AF2-8A8E-FD199A9E2920}","3"
"3903",477179.4078,4985525.3424,278269,101939,3723,NA,NA,NA,NA,"Aldrich","Avenue","North",NA,NA,NA,"3723 Aldrich Avenue North","Minneapolis",55412,NA,NA,NA,0,"Centroid",-93.2897,45.0228,"0402924440038","{F4889367-1CE6-45E7-A26B-1D0B451F4D84}","3"
"3904",476486.6882,4976221.5066,278293,108835,3513,NA,NA,NA,NA,"Hennepin","Avenue",NA,NA,NA,NA,"3513 Hennepin Avenue","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.298,44.939,"0402824420052","{AC1BC08E-4930-4803-B862-5B70854414B5}","3"
"3905",475872.0678,4986599.1864,278308,117883,4233,NA,NA,NA,NA,"Newton","Avenue","North",NA,NA,NA,"4233 Newton Avenue North","Minneapolis",55412,NA,NA,NA,0,"Centroid",-93.3063,45.0324,"0402924220032","{61BFC54A-A678-408F-B1D8-0FF22A42773E}","3"
"3906",475282.2072,4985418.5231,278353,156928,3643,NA,NA,NA,NA,"Thomas","Avenue","North",NA,NA,NA,"3643 Thomas Avenue North","Minneapolis",55412,NA,NA,NA,0,"Centroid",-93.3137,45.0218,"0502924430059","{517EE0E6-576F-4158-8A76-B85AA157F480}","3"
"3907",477404.1368,4984129.3108,278434,82685,2923,NA,NA,NA,NA,"6th","Street","North",NA,NA,NA,"2923 6th Street North","Minneapolis",55411,NA,NA,NA,0,"Structure",-93.2868,45.0103,"1002924320168","{30B60721-39B1-42E9-A0A1-C1A598F72F58}","3"
"3908",478734.39,4983850.2792,278496,102068,1923,NA,NA,NA,NA,"Grand","Street","Northeast",NA,NA,NA,"1923 Grand Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Structure",-93.2699,45.0078,"1002924440024","{5836A9E5-8C92-4CE6-9C53-C83AD9E06440}","3"
"3909",475320.04,4975174.2956,278510,152330,4023,NA,NA,NA,NA,"Sheridan","Avenue","South",NA,NA,NA,"4023 Sheridan Avenue South","Minneapolis",55410,NA,NA,NA,0,"Centroid",-93.3128,44.9296,"0802824140085","{A41B4347-B2C7-4E95-A317-18137BA167D4}","3"
"3910",480131.347,4984390.2187,278537,156332,2413,NA,NA,NA,NA,"Monroe","Street","Northeast",NA,NA,NA,"2413 Monroe Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Structure",-93.2522,45.0127,"1102924410122","{6DB80A33-F4C0-466A-AE79-AE67ED6542FE}","3"
"3911",481414.8178,4976087.6955,278841,90352,3553,NA,NA,NA,NA,"25th","Avenue","South",NA,NA,NA,"3553 25th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2356,44.938,"0102824420120","{763FBB23-2F6A-4621-AE70-0EB8E817694F}","3"
"3912",481051.2633,4986648.8296,278849,78862,3563,NA,NA,NA,NA,"Pierce","Street","Northeast",NA,NA,NA,"3563 Pierce Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2406,45.033,"0102924210195","{777D70C7-747D-45A4-8E8A-166179CDB12F}","3"
"3913",480552.9256,4986600.6248,278852,80119,3543,NA,NA,NA,NA,"Central","Avenue","Northeast",NA,NA,NA,"3543 Central Avenue Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2469,45.0326,"0102924220147","{0D0B96E7-E20F-40A9-939B-B51FA7C760F3}","3"
"3914",481348.4889,4985384.8814,278911,82266,2943,NA,NA,NA,NA,"Johnson","Street","Northeast",NA,NA,NA,"2943 Johnson Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2367,45.0217,"0102924430131","{4F083A16-A8B9-46AE-A582-8B5757243C81}","3"
"3915",481953.5589,4986147.0032,278916,90743,3323,NA,NA,NA,NA,"Benjamin","Street","Northeast",NA,NA,NA,"3323 Benjamin Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2291,45.0286,"0102924140082","{D9CB18FA-F267-42A3-A110-10A02C7FBDDD}","3"
"3916",481189.5899,4976961.4527,278933,83809,3123,NA,NA,NA,NA,"23rd","Avenue","South",NA,NA,NA,"3123 23rd Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2384,44.9458,"0102824210074","{E09C2FC8-039E-4439-8BF3-AB5C3B2B1CC2}","3"
"3917",480975.3031,4977024.2578,278944,83021,2123,NA,NA,NA,NA,"31st","Street","East",NA,NA,NA,"2123 31st Street East","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2412,44.9464,"0102824210024","{AE8D7798-1D75-442C-8C96-9CB450A4D687}","3"
"3918",481248.7868,4985730.4196,278983,122078,3123,NA,NA,NA,NA,"Lincoln","Street","Northeast",NA,NA,NA,"3123 Lincoln Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.238,45.0248,"0102924310195","{B2C57039-CA30-4C92-8120-F9BE7C745379}","3"
"3919",481416.5302,4976576.6712,279007,83754,3313,NA,NA,NA,NA,"25th","Avenue","South",NA,NA,NA,"3313 25th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2356,44.9424,"0102824130046","{2919B7A9-9A4B-4C10-A517-7A1D8B9A501D}","3"
"3920",481047.2913,4985787.3747,279009,84573,3143,NA,NA,NA,NA,"Pierce","Street","Northeast",NA,NA,NA,"3143 Pierce Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2406,45.0253,"0102924310146","{198C28D4-86EB-48BF-BB98-FEB5EC0122B7}","3"
"3921",481147.8318,4986189.189,279028,84883,3343,NA,NA,NA,NA,"Buchanan","Street","Northeast",NA,NA,NA,"3343 Buchanan Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2393,45.0289,"0102924240158","{EAF9268D-CA4C-45EA-97DF-E665D7C6CFD6}","3"
"3922",479146.331,4986804.5132,279044,85175,3623,NA,NA,NA,NA,"2 1/2","Street","Northeast",NA,NA,NA,"3623 2 1/2 Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2648,45.0344,"0202924220031","{42BCCDD7-26E9-48E4-A76F-F0116075F9BD}","3"
"3923",479317.6339,4975983.024,279046,119664,3623,NA,NA,NA,NA,"Chicago","Avenue",NA,NA,NA,NA,"3623 Chicago Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2621,44.937,"0202824340177","{856079F8-0EC2-422E-8BA3-B5A733ECAB87}","3"
"3924",480409.4232,4976623.6705,279126,88837,3303,NA,NA,NA,NA,"18th","Avenue","South",NA,NA,NA,"3303 18th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2483,44.9428,"0202824140128","{269D5880-3369-4E63-ACD6-D39E8480CA2F}","3"
"3925",481247.3098,4985528.7724,279134,89700,3023,NA,NA,NA,NA,"Lincoln","Street","Northeast",NA,NA,NA,"3023 Lincoln Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.238,45.023,"0102924340018","{4F24232D-7757-4A90-95B6-AB8ABA3F1580}","3"
"3926",479959.0063,4986858.7132,279149,87866,643,NA,NA,NA,NA,"36 1/2","Avenue","Northeast",NA,NA,NA,"643 36 1/2 Avenue Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2544,45.0349,"0202924120017","{19F32875-4CE8-4E65-B430-59A4C4573D18}","3"
"3927",477492.7921,4976018.5977,279160,91607,3613,NA,NA,NA,NA,"Harriet","Avenue",NA,NA,NA,NA,"3613 Harriet Avenue","Minneapolis",55409,NA,NA,NA,0,"Centroid",-93.2853,44.9373,"0302824330159","{AF947907-BAB7-43F2-9287-58EC9F8451C4}","3"
"3928",478814.1298,4975761.507,279165,91410,3733,NA,NA,NA,NA,"5th","Avenue","South",NA,NA,NA,"3733 5th Avenue South","Minneapolis",55409,NA,NA,NA,0,"Centroid",-93.2685,44.935,"0302824440190","{6ECB387E-AF72-4D7B-B20D-9EA0C95317EA}","3"
"3929",479717.0054,4975728.5047,279177,93807,3733,NA,NA,NA,NA,"12th","Avenue","South",NA,NA,NA,"3733 12th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2571,44.9347,"0202824430124","{9C480584-EE99-4EF6-ACB6-CC069F3955AF}","3"
"3930",479247.992,4986804.3322,279198,96721,3623,NA,NA,NA,NA,"3rd","Street","Northeast",NA,NA,NA,"3623 3rd Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2635,45.0344,"0202924220006","{12728AE2-48F0-40ED-A6F1-681489CCB164}","3"
"3931",478104.7927,4976934.8759,279230,133757,3133,NA,NA,NA,NA,"Nicollet","Avenue",NA,NA,NA,NA,"3133 Nicollet Avenue","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2775,44.9455,"0302824120083","{0C61BBE8-6881-43F2-AA83-0FDDBB707266}","3"
"3932",476387.2492,4976091.1352,279248,91992,3553,NA,NA,NA,NA,"Holmes","Avenue","South",NA,NA,NA,"3553 Holmes Avenue South","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2993,44.9379,"0402824310157","{BC27A584-3C00-4586-AF9D-051305EAFE3A}","3"
"3933",478203.5825,4976741.3724,279252,94649,3233,NA,NA,NA,NA,"1st","Avenue","South",NA,NA,NA,"3233 1st Avenue South","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2763,44.9438,"0302824130039","{B573406C-8797-4830-957B-13F69B3EBE10}","3"
"3934",478407.1344,4975698.986,279272,102739,3753,NA,NA,NA,NA,"2nd","Avenue","South",NA,NA,NA,"3753 2nd Avenue South","Minneapolis",55409,NA,NA,NA,0,"Centroid",-93.2737,44.9344,"0302824430029","{C99296EF-B20B-4EBD-9318-C32E4A66C2AF}","3"
"3935",476674.251,4986833.8394,279291,107311,4343,NA,NA,NA,NA,"Fremont","Avenue","North",NA,NA,NA,"4343 Fremont Avenue North","Minneapolis",55412,NA,NA,NA,0,"Centroid",-93.2961,45.0346,"0402924120079","{8E293A05-6479-4E15-B2D3-910C09E0DD5B}","3"
"3936",477185.7419,4975885.2415,279293,97724,3653,NA,NA,NA,NA,"Aldrich","Avenue","South",NA,NA,NA,"3653 Aldrich Avenue South","Minneapolis",55409,NA,NA,NA,0,"Centroid",-93.2892,44.936,"0402824440101","{E7CE7D90-C3D7-40E3-A724-0A85DAE5CE06}","3"
"3937",476374.3948,4986410.9291,279298,98856,4143,NA,NA,NA,NA,"Irving","Avenue","North",NA,NA,NA,"4143 Irving Avenue North","Minneapolis",55412,NA,NA,NA,0,"Centroid",-93.2999,45.0308,"0402924240047","{9BBDA32B-D5BA-4D38-BF70-C2A8BF5F9198}","3"
"3938",474971.0355,4986172.477,279304,110472,4023,NA,NA,NA,NA,"Washburn","Avenue","North",NA,NA,NA,"4023 Washburn Avenue North","Minneapolis",55412,NA,NA,NA,0,"Centroid",-93.3177,45.0286,"0502924130188","{1CF45D71-41CD-44C2-AC86-25BE1372F9FB}","3"
"3939",477177.2029,4986200.3725,279307,109812,4043,NA,NA,NA,NA,"Aldrich","Avenue","North",NA,NA,NA,"4043 Aldrich Avenue North","Minneapolis",55412,NA,NA,NA,0,"Centroid",-93.2897,45.0289,"0402924140121","{776E83D4-46E9-4213-9558-83867339BD20}","3"
"3940",476881.4352,4985828.8653,279315,101511,3853,NA,NA,NA,NA,"Dupont","Avenue","North",NA,NA,NA,"3853 Dupont Avenue North","Minneapolis",55412,NA,NA,NA,0,"Centroid",-93.2935,45.0255,"0402924420165","{6FEBA96A-6F9C-4A33-ADFC-0A80038EF2E5}","3"
"3941",481953.0322,4985928.5489,279570,91416,3223,NA,NA,NA,NA,"Benjamin","Street","Northeast",NA,NA,NA,"3223 Benjamin Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2291,45.0266,"0102924410159","{DD332663-4FF5-4B6F-841D-8D84B3A2583E}","3"
"3942",481251.2643,4986393.2198,279631,125454,3443,NA,NA,NA,NA,"Lincoln","Street","Northeast",NA,NA,NA,"3443 Lincoln Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.238,45.0308,"0102924240025","{213E8D79-8DF6-4CB3-8329-78415670F5B8}","3"
"3943",481953.3191,4985325.4099,279676,122924,2923,NA,NA,NA,NA,"Benjamin","Street","Northeast",NA,NA,NA,"2923 Benjamin Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2291,45.0212,"0102924440168","{82352744-374D-44C1-A957-3CF948845E98}","3"
"3944",481152.6429,4986895.2122,279697,85529,3663,NA,NA,NA,NA,"Buchanan","Street","Northeast",NA,NA,NA,"3663 Buchanan Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2393,45.0353,"0102924210127","{7FBB11D5-D68E-4EA1-A98D-ECCD485429CB}","3"
"3945",481551.4746,4985730.2346,279716,83339,3123,NA,NA,NA,NA,"Hayes","Street","Northeast",NA,NA,NA,"3123 Hayes Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2342,45.0248,"0102924420179","{D82A1E4F-6030-4A79-B7EC-5CA0F7D5B21E}","3"
"3946",479813.8713,4976205.8261,279747,90513,3513,NA,NA,NA,NA,"13th","Avenue","South",NA,NA,NA,"3513 13th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2559,44.939,"0202824420064","{B7ADB88C-4D6F-4109-94FF-6C1F73E6A96F}","3"
"3947",480946.5086,4985869.9955,279758,89517,3203,NA,NA,NA,NA,"Fillmore","Street","Northeast",NA,NA,NA,"3203 Fillmore Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2419,45.026,"0102924310087","{D623E36B-4835-4CB6-AFB6-C085E777F1D6}","3"
"3948",480009.1508,4976617.7334,279796,88037,3303,NA,NA,NA,NA,"15th","Avenue","South",NA,NA,NA,"3303 15th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2534,44.9427,"0202824130086","{4557E94F-6027-4CF8-9848-8415B3DC84B6}","3"
"3949",477835.465,4976196.052,279800,96123,3523,NA,NA,NA,NA,"Pillsbury","Avenue",NA,NA,NA,NA,"3523 Pillsbury Avenue","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2809,44.9389,"0302824310157","{AFA9317A-DF53-4AD4-BB7E-AC09E04559E4}","3"
"3950",481046.5053,4985924.6369,279804,93762,3223,NA,NA,NA,NA,"Pierce","Street","Northeast",NA,NA,NA,"3223 Pierce Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2406,45.0265,"0102924310065","{A55F1B9B-8595-4255-AC6A-D227F17E9678}","3"
"3951",479121.6879,4975733.9403,279818,87655,3733,NA,NA,NA,NA,"Park","Avenue",NA,NA,NA,NA,"3733 Park Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2646,44.9347,"0202824330086","{C5CE23B4-4B0D-4C20-8927-72B0D0EEDB00}","3"
"3952",479005.314,4977115.7764,279822,88521,3033,NA,NA,NA,NA,"Oakland","Avenue",NA,NA,NA,NA,"3033 Oakland Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2661,44.9472,"0202824220108","{B8F9E81F-D618-4A08-A0C4-9E33E831B54F}","3"
"3953",477501.083,4977122.2493,279853,91889,3033,NA,NA,NA,NA,"Harriet","Avenue",NA,NA,NA,NA,"3033 Harriet Avenue","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2852,44.9472,"0302824220040","{CD40A045-97AC-4B8B-A86D-527CF5D3AD95}","3"
"3954",480112.1936,4976721.2892,279869,91071,3233,NA,NA,NA,NA,"Bloomington","Avenue",NA,NA,NA,NA,"3233 Bloomington Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2521,44.9437,"0202824140162","{976CDDD7-A80B-47E1-8CA7-C54B8C0BBBBE}","3"
"3955",475823.5323,4986906.5042,279961,129482,2123,NA,NA,NA,NA,"44th","Avenue","North",NA,NA,NA,"2123 44th Avenue North","Minneapolis",55412,NA,NA,NA,0,"Centroid",-93.3069,45.0352,"0402924220115","{D96DB0CC-4BB3-4423-8776-097E4ECA3EEA}","3"
"3956",475074.4019,4985953.0655,279976,147436,3923,NA,NA,NA,NA,"Vincent","Avenue","North",NA,NA,NA,"3923 Vincent Avenue North","Minneapolis",55412,NA,NA,NA,0,"Centroid",-93.3164,45.0266,"0502924420178","{E9F67A54-D023-4E67-A1B2-DE2BC8668B9C}","3"
"3957",480253.2751,4984413.758,280093,156608,2423,NA,NA,NA,NA,"Quincy","Street","Northeast",NA,NA,NA,"2423 Quincy Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Structure",-93.2506,45.0129,"1102924410026","{55974ABA-74AA-452A-8AB0-65DF754900C2}","3"
"3958",480555.0004,4986821.8919,280295,73247,3643,NA,NA,NA,NA,"Central","Avenue","Northeast",NA,NA,NA,"3643 Central Avenue Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2469,45.0346,"0102924220025","{A6240665-70D9-4646-8C74-6E89CF0555CE}","3"
"3959",481416.4513,4976540.4704,280344,90972,3323,NA,NA,NA,NA,"25th","Avenue","South",NA,NA,NA,"3323 25th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2356,44.9421,"0102824130049","{57A260ED-5271-4B25-B807-0CBC12DE5134}","3"
"3960",481714.4691,4975676.9204,280367,90806,3753,NA,NA,NA,NA,"28th","Avenue","South",NA,NA,NA,"3753 28th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2317,44.9343,"0102824440059","{42018FAF-9004-45C4-955E-AFF4A8808933}","3"
"3961",481514.7901,4976388.753,280386,137177,3413,NA,NA,NA,NA,"26th","Avenue","South",NA,NA,NA,"3413 26th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2343,44.9407,"0102824420181","{4781E70B-FFC7-4EFB-9EEC-72B4296245D7}","3"
"3962",481676.6932,4976743.8211,280413,90790,3233,NA,NA,NA,NA,"Snelling","Avenue",NA,NA,NA,NA,"3233 Snelling Avenue","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2323,44.9439,"0102824130092","{7A364B93-EB4B-43D3-8595-9B1B2719B101}","3"
"3963",481795.0012,4976514.9343,280423,75373,3343,NA,NA,NA,NA,"Snelling","Avenue",NA,NA,NA,NA,"3343 Snelling Avenue","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2308,44.9418,"0102824140047","{DBDEB7F5-0B81-4606-B855-FB612F539BF0}","3"
"3964",480613.7854,4976095.0117,280457,91011,3543,NA,NA,NA,NA,"Longfellow","Avenue",NA,NA,NA,NA,"3543 Longfellow Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2457,44.938,"0102824320183","{D77FC2C1-9C7F-491A-B0FF-1DE90A4ECCA5}","3"
"3965",481798.4454,4986711.2078,280477,80074,2043,NA,NA,NA,NA,"36th","Avenue","Northeast",NA,NA,NA,"2043 36th Avenue Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2311,45.0336,"0102924110145","{2EAF468B-AC21-44BF-8BA5-84519596C6AE}","3"
"3966",480645.9541,4986186.912,280482,77497,3343,NA,NA,NA,NA,"Tyler","Street","Northeast",NA,NA,NA,"3343 Tyler Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2457,45.0289,"0102924230134","{1400DC35-E765-403E-8265-906B7A6715FB}","3"
"3967",480745.8415,4986185.3475,280536,80861,3343,NA,NA,NA,NA,"Polk","Street","Northeast",NA,NA,NA,"3343 Polk Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2444,45.0289,"0102924230162","{C7A12AFD-7C62-4BA1-8FB0-FA7716208D24}","3"
"3968",481954.4878,4986675.9907,280542,122815,3563,NA,NA,NA,NA,"Benjamin","Street","Northeast",NA,NA,NA,"3563 Benjamin Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2291,45.0333,"0102924110058","{348832F9-79DA-41CA-95C4-BC0E9FE11927}","3"
"3969",481249.3155,4976031.1393,280547,101181,2323,NA,NA,NA,NA,"36th","Street","East",NA,NA,NA,"2323 36th Street East","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2377,44.9375,"0102824340079","{8C28D0D6-5A44-45AA-BA1B-4F8D918D3DA3}","3"
"3970",481450.3068,4985987.1162,280555,122686,3243,NA,NA,NA,NA,"Ulysses","Street","Northeast",NA,NA,NA,"3243 Ulysses Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2355,45.0271,"0102924420076","{34B27804-5191-408E-ADE1-4FD9BB2C3564}","3"
"3971",480314.7438,4976136.6704,280612,88797,3533,NA,NA,NA,NA,"17th","Avenue","South",NA,NA,NA,"3533 17th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2495,44.9384,"0202824410189","{D159D657-066D-486B-A6FF-46A6BD4FF513}","3"
"3972",479211.8415,4976373.3168,280670,95602,3423,NA,NA,NA,NA,"Columbus","Avenue",NA,NA,NA,NA,"3423 Columbus Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2635,44.9405,"0202824320034","{63632804-9021-42B0-9DCB-010AD5E6ABB3}","3"
